family,group,left,right,anchor,layer,cosine_distance,rms_normalized_l2
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,26,0.0004725604577868747,0.03137390854849343
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,27,0.0005449284822180989,0.03349253376782366
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,28,0.0004928970427690027,0.03151256871974855
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,29,0.0007001425725066124,0.03742292695929357
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,30,0.0008344024319761889,0.04095178309808867
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,31,0.0008047174789242995,0.04014531294572376
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,R1_END,32,0.00021879475948638483,0.022402006391554288
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,0,2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,1,4.970895925326957e-06,0.003153141237292386
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,2,3.896707047268411e-05,0.008828210465512689
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,3,0.0002976838706401086,0.024556746112357197
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,4,0.0002801493983618508,0.02651020344533347
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,5,0.00039064820516887533,0.027956782676159447
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,6,0.00044235132024927903,0.029934625160747196
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,7,0.0005302775589642872,0.03256619435557352
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,8,0.00043264565376599506,0.029830227048245617
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,9,0.00042729531895446815,0.03210612577447657
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,10,0.00047942274241730143,0.031447492380150266
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,11,0.00045148220523161253,0.03218745839665684
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,12,0.0003311654837339084,0.02576088778684847
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,13,0.0006185879363761471,0.03517596574274127
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,14,0.0005233931477074405,0.03312802113939431
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,15,0.0004843186547351941,0.031416073052132586
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,16,0.0008459195681698173,0.04118162298414831
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,17,0.0005410310637952165,0.03293985178447028
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,18,0.0004334619678352247,0.029449345568623324
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,19,0.0004583407597924527,0.030295666785727957
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,20,0.0005013533999354003,0.03170683440645096
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,21,0.0005745766295196519,0.03432472644319201
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,22,0.000456037218058869,0.03060879475776495
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,23,0.00042516521922852935,0.030151484503126946
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,24,0.00039724215341230273,0.029595252604193583
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,25,0.0004281402194907802,0.030253388293082946
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,26,0.0004972396088656073,0.032271327807628924
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,27,0.0005797857914275895,0.03425181941938597
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,28,0.0005900115594613675,0.034364995136917154
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,29,0.0005498121240625764,0.03333847201418802
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,30,0.0005853955751455864,0.034494704458374825
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,31,0.0005846528330445411,0.034615752472844125
FACT_SWAP,F12,AUX-RB-183,AUX-RB-184,NATIVE_PROMPT_END,32,0.00043179015413763455,0.02939378257484588
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,0,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,1,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,2,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,3,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,4,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,5,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,6,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,7,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,8,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,9,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,10,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,11,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,12,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,13,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,14,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,15,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,16,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,17,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,18,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,19,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,20,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,21,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,22,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,23,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,24,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,25,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,26,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,27,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,28,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,29,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,30,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,31,0.0,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,COMMON_HEADER_END,32,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,0,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,1,6.887306492298073e-05,0.011736659649200213
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,2,0.00015422274743970288,0.017562730631636405
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,3,0.0008482703263638092,0.04338676737863592
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,4,0.0006837322574321236,0.04005488489319029
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,5,0.001084568223811866,0.047523002741599846
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,6,0.0012692464776066226,0.05065183478720955
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,7,0.0034540362530605107,0.08354850578048928
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,8,0.0068384182901801704,0.11734847600354201
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,9,0.011864860008193534,0.15406817018010377
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,10,0.01619785284828934,0.18289055635748708
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,11,0.009350373291425518,0.13704358621890383
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,12,0.008519304489071677,0.1305354566065319
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,13,0.011893236484007863,0.1545100228492005
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,14,0.012179086300815212,0.15717655799268665
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,15,0.010283915566276947,0.14352446681683936
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,16,0.013929771463483065,0.16697130274125388
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,17,0.00679987072265642,0.11815095199779418
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,18,0.004002359464067795,0.09008241267783959
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,19,0.0032184198423775845,0.0802303146136212
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,20,0.002619720875645881,0.07239059121447412
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,21,0.003275676169939068,0.08114130195949586
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,22,0.004271286708803501,0.0924488220458704
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,23,0.003102817417554804,0.07877585992989815
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,24,0.002464392518051195,0.07020670456701476
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,25,0.0019072979134314716,0.06182566440476799
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,26,0.0018464167333183124,0.060771557081029756
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,27,0.0015967609693847695,0.05661207085305047
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,28,0.001403058758611242,0.05333453408866913
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,29,0.0014131298749654464,0.05322815043808351
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,30,0.001527623695370961,0.05533910482822738
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,31,0.001252102012715639,0.050111620173095825
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R2_END,32,0.00033340946911719627,0.026195985012366706
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,0,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,1,1.267653404202207e-05,0.005035227354578131
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,2,6.38033542782468e-05,0.0112963451436189
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,3,0.0003980583971122664,0.031416583388391296
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,4,0.00038379058822068934,0.028246493347068784
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,5,0.0005553636897771552,0.03378459203764637
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,6,0.0006630857375206078,0.03660055745574105
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,7,0.0007364354155996455,0.03840690754347431
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,8,0.0007784107041198807,0.03946062149441496
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,9,0.0020966195900047335,0.06515054053866394
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,10,0.00433235865743653,0.09311365624048777
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,11,0.004038181559848919,0.0908508439020996
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,12,0.0037730946851077807,0.08821221637082448
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,13,0.007071387653363903,0.11927614033511387
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,14,0.0071661136690026606,0.12016598571017371
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,15,0.003914627137238891,0.08848615563117439
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,16,0.00622347549834068,0.11157511206624951
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,17,0.0031647517740802655,0.08047038555250148
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,18,0.00187683146949702,0.06212192216994184
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,19,0.001552705435920232,0.05833194496212552
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,20,0.0012599355171921678,0.05068635103767125
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,21,0.0016867072326656185,0.06018632573824263
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,22,0.0011652798650994,0.04927047894385588
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,23,0.0009518168683210204,0.045163253303164966
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,24,0.0008203803301721768,0.042242266383298276
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,25,0.0007014238099684045,0.03915081115107402
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,26,0.0007251392054559158,0.0399991423715601
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,27,0.0006531826410960395,0.03753916097645398
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,28,0.0006683670821904242,0.03709844020476165
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,29,0.0007868930907268812,0.03999370935110989
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,30,0.0009522993627678611,0.044247972896376477
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,31,0.000792993296687583,0.03998048416179926
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,R1_END,32,0.00019876286759878958,0.02064105120147024
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,0,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,1,9.334883858014287e-06,0.004320859979593377
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,2,4.022674167580842e-05,0.008969729049164429
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,3,0.00025948570684541927,0.02468691668842136
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,4,0.0002872321341461648,0.0239690132890895
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,5,0.00038127160174261654,0.028996587006061773
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,6,0.00046258796538389824,0.030428986547813883
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,7,0.0005454687916992551,0.03303577478557253
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,8,0.00048085395298258504,0.03192735984671885
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,9,0.0004923287753124672,0.03299865556642492
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,10,0.00048178311247737415,0.03175142690693578
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,11,0.00044084479587258585,0.029879329230807897
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,12,0.0003406451589839099,0.02707928363870111
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,13,0.000729984261610972,0.03820954141213173
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,14,0.0010225524141337372,0.045316338631361724
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,15,0.0010267506884983346,0.045322396357022836
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,16,0.0014622711936810306,0.05425544155666559
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,17,0.0008615108415407358,0.042218739156534804
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,18,0.0006592898799728797,0.03631279294608997
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,19,0.0006319188576845436,0.035705417362043364
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,20,0.000597979149922212,0.035024280641238935
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,21,0.0006828566267357283,0.03699616016809564
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,22,0.000565977921215155,0.03366310764911156
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,23,0.0004918893344233455,0.031391487284522825
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,24,0.0004657000838905745,0.030518946118456302
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,25,0.000486587626707502,0.03131926860509025
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,26,0.0005393192204709019,0.03288766156800783
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,27,0.0005721183558236032,0.0338522000808811
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,28,0.0005831219394755172,0.03422694589753042
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,29,0.0006725891716192756,0.03678307972371064
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,30,0.0006851569171180127,0.037127480483970646
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,31,0.0006582716840803915,0.036510460576595904
SAME_FACT_BACKGROUND,F12,AUX-RB-185,AUX-RB-186,NATIVE_PROMPT_END,32,0.0005882699599530916,0.041131413967333365
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,0,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,1,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,2,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,3,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,4,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,5,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,6,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,7,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,8,2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,9,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,10,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,11,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,12,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,13,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,14,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,15,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,16,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,17,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,18,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,19,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,20,-2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,21,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,22,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,23,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,24,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,25,2.220446049250313e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,26,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,27,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,28,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,29,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,30,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,31,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,COMMON_HEADER_END,32,0.0,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,0,1.1102230246251565e-16,0.0
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,1,9.931492634662753e-05,0.014093617287725695
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,2,0.00017672088521492046,0.018800197715072665
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,3,0.0006916571386152981,0.03765484571902893
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,4,0.0005177054110947488,0.03217923728764993
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,5,0.0006285978476268106,0.03561603131591653
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,6,0.0006423690894949985,0.035894367210732116
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,7,0.0007996994002590352,0.040034704431212556
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,8,0.0008908389374295833,0.04268396515685279
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,9,0.0016027188518180635,0.0584180653618973
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,10,0.0013482421517634346,0.051963114643532655
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,11,0.001211965817912497,0.04928506298119789
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,12,0.0013040839695122042,0.05298501156689115
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,13,0.0017704593610012864,0.06270353002529178
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,14,0.0018394540478375854,0.06149795701132686
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,15,0.0013683555020922444,0.05237520057271258
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,16,0.001851771204656405,0.061012131349066724
FACT_SWAP,F12,AUX-RB-187,AUX-RB-188,R1_END,17,0.0010135038110110628,0.04503788716213175
